SNP beta.exposure.x se.exposure.x beta.outcome.x se.outcome.x beta.exposure.y se.exposure.y beta.outcome.y se.outcome.y
rs222449 -0.0253208232805482 0.00442796261888848 -0.002333 0.002347 0.00122036432179388 0.00240258991225364 -0.002333 0.002347
rs2276825 0.0232182222507148 0.00415672857562255 -0.005746 0.002236 0.00605612740209572 0.00225541970502771 -0.005746 0.002236
rs2344508 -0.0219720098837396 0.00358323971714277 0.000429 0.001882 -0.00728594698060653 0.00194725123854498 0.000429 0.001882
rs2378662 0.0209481549927184 0.0035664507489796 -0.003442 0.001882 0.00175234196107078 0.00193513796966036 -0.003442 0.001882
rs240963 -0.0410443522424762 0.0048371233000107 -0.002074 0.002559 -0.00540437889767064 0.00262459840906472 -0.002074 0.002559
rs2631024 -0.0229644553809509 0.00402823195017628 -0.001756 0.002139 0.000782926321260301 0.00218834559463984 -0.001756 0.002139
rs266047 -0.0305098439360886 0.0037385472299354 -0.000244 0.001867 -0.00267282236012339 0.00193398638424304 -0.000244 0.001867
rs27003 0.0242168129229232 0.00383380958622819 0.000788 0.002042 0.00224428557655532 0.00207484274950115 0.000788 0.002042
rs28372104 0.0237124469252186 0.00389830226103797 -0.007781 0.002049 0.00115820154597784 0.00211106153416114 -0.007781 0.002049
rs292071 0.0235821988549303 0.00400909407996469 0.000339 0.002103 -0.00556958346090899 0.00217787947563732 0.000339 0.002103
rs3001723 0.0335117979569998 0.00389830226103797 -0.000802 0.002035 0.00319258921058594 0.00211899588342844 -0.000802 0.002035
rs301805 0.021467915176492 0.00361328749427589 -0.00065 0.001895 0.00181243580617523 0.00196125334857939 -0.00065 0.001895
rs35702515 0.0252441728437111 0.00423093298129663 -0.001876 0.002252 0.00365556385490031 0.00230278877661496 -0.001876 0.002252
rs3800227 0.0228121191646138 0.00405809388433384 0.006905 0.002146 0.00485028942953935 0.00220467701342698 0.006905 0.002146
rs3904512 -0.0211588854183522 0.0035765044073267 0.002411 0.001891 0.00165954476278233 0.00194102121699196 0.002411 0.001891
rs4044321 -0.0278416954894971 0.00371057728611977 -0.003871 0.001957 -0.00720314521098815 0.00201334029294645 -0.003871 0.001957
rs4236259 -0.0247689190675964 0.00355660950494466 0.005026 0.001965 -0.00125928156702916 0.0019293812194097 0.005026 0.001965
rs4275621 -0.0217330128147681 0.0036683129404749 0.002159 0.001935 -0.00626267217154463 0.00199040787475909 0.002159 0.001935
rs4523689 -0.0206091006590057 0.00364320870753476 -0.00373 0.001918 -0.00769651554092123 0.00197411458286804 -0.00373 0.001918
rs4543592 0.0219314324929169 0.00356243865360826 -0.000751 0.00139 0.000906528070107336 0.00193272433943353 -0.000751 0.00139
rs4549681 -0.0236966327871474 0.00373743468785647 0.000726 0.001875 -0.00239187736079176 0.00193371823569962 0.000726 0.001875
rs4571506 -0.0275746638599439 0.00356880699487212 0.002563 0.001883 0.00795783915094062 0.00193576130540252 0.002563 0.001883
rs4674993 -0.0252122101883179 0.00443618509086005 -0.005502 0.002332 0.000283293318355073 0.00241155287370073 -0.005502 0.002332
rs4759228 -0.0216913082292544 0.00393413223853498 0.003593 0.002069 0.00210123857837585 0.00212800702795614 0.003593 0.002069
rs4785836 -0.020470446994321 0.00365893889953371 0.001004 0.001931 -0.00187609367515736 0.0019908935355214 0.001004 0.001931
rs56820925 -0.0218638186698424 0.00387714869146327 -0.001134 0.001945 -0.00115121034807622 0.00199795472644126 -0.001134 0.001945
rs585282 0.0208986579175872 0.00370599506984915 -0.005771 0.001962 0.0105261649303275 0.00201460008066078 -0.005771 0.001962
rs6050446 0.0583074883490012 0.0103074051013836 -0.003325 0.005382 0.018873957136067 0.0055656263210508 -0.003325 0.005382
rs61774463 -0.0235753524586583 0.00418065793154199 0.006276 0.002203 0.00158842880950437 0.00226918401357767 0.006276 0.002203
rs62098013 0.0203386976796227 0.00369489266314749 0.005972 0.001974 -0.00448926604333818 0.00200365749273201 0.005972 0.001974
rs62262675 0.0263085437352356 0.00473279364762131 0.008473 0.002524 0.00622704401998459 0.00256798967228125 0.008473 0.002524
rs6265 -0.031786296257863 0.00457842819835389 0.005171 0.002393 -0.0132388810813651 0.00248423176754458 0.005171 0.002393
rs6433897 0.0224482661870905 0.00405809388433384 -0.030659 0.002121 0.00348590043372344 0.00220467701342698 -0.030659 0.002121
rs6508144 -0.0206935185481786 0.00358601600776158 0.002496 0.001902 -0.00567797898002064 0.00194524354587409 0.002496 0.001902
rs6669839 0.0260041224560857 0.00439549894684844 0.002701 0.002308 0.00682061991080134 0.00239356835167504 0.002701 0.002308
rs6728726 0.0354485928265864 0.0047327936476213 -0.00275 0.002464 0.00722069221652686 0.00255609733670556 -0.00275 0.002464
rs6788098 -0.0313460520986129 0.00368904754309202 0.007976 0.001926 -0.0143834099457019 0.00199846698807728 0.007976 0.001926
rs6893752 -0.0240995341718086 0.00407356476845586 -0.004223 0.002142 -0.00537113663558543 0.00221313829514432 -0.004223 0.002142
rs6948707 0.0224655592873339 0.00360198943206491 0.001985 0.001974 -0.00339079383981068 0.00195442107767743 0.001985 0.001974
rs7024924 0.0257703252557679 0.00468939081524967 0.000659 0.001809 0.00211337905206768 0.0025386964811784 0.000659 0.001809
rs7197072 -0.0247672136264165 0.00416859590363882 0.002087 0.002326 0.00559626126420925 0.0022367158481822 0.002087 0.002326
rs7224742 -0.0207098819916641 0.00365531751994394 -0.004768 0.001936 -0.00186991253772896 0.00198433416873107 -0.004768 0.001936
rs73138150 -0.0234393737491622 0.00381746732931954 0.001455 0.002014 -0.00423486112771333 0.00207133828471283 0.001455 0.002014
rs7322872 -0.0255712841733052 0.00433473863465867 0.000645 0.002312 0.00306664200911415 0.00235200705431911 0.000645 0.002312
rs7555507 -0.0241444396950049 0.00355604025615263 0.001662 0.001873 -0.00034359891320364 0.00193289490008373 0.001662 0.001873
rs7585579 0.022399646203376 0.00372810004129534 -0.001541 0.001885 0.00272632543679146 0.00199903879957399 -0.001541 0.001885
rs76214862 -0.0249903162581497 0.00454745364554227 0.004662 0.002402 -0.00151281605743766 0.00246385672942508 0.004662 0.002402
rs76608582 -0.0495574666847922 0.00825957778079869 0.003713 0.004838 -0.00228091216107641 0.00450804848236144 0.003713 0.004838
rs7901883 -0.0245289237463764 0.00425066008000902 -0.00832 0.002235 -0.000279281846483499 0.00229568263673287 -0.00832 0.002235
rs7921378 -0.0254600844384457 0.00355815496982807 0.004434 0.001879 -0.00353364540007361 0.0019306367222427 0.004434 0.001879
rs7929518 0.0242376885051666 0.00428465847557264 0.000737 0.002252 0.00576544821881851 0.00232108205512541 0.000737 0.002252
rs7938812 0.0437914012665916 0.00363667793165178 -0.000214 0.001922 0.00659799347246786 0.00197152764062379 -0.000214 0.001922
rs7969559 -0.0243756057706745 0.00395945865508843 -0.02043 0.00208 -0.00326876099453549 0.00214604673031727 -0.02043 0.00208
rs8039513 0.0263852744231818 0.00453170641373137 0.008145 0.002405 0.00804320908807327 0.00245888076572318 0.008145 0.002405
rs846799 -0.0209451573233042 0.00355564905612407 0.002623 0.00188 -0.00325694236942807 0.00192924615745676 0.002623 0.00188
rs9401770 0.0277306573995193 0.00398600174528558 0.00023 0.002105 0.00717314368876016 0.00216278419844757 0.00023 0.002105
rs9423279 -0.0205131691957097 0.00370827598744739 -0.000638 0.002019 -0.003968301944383 0.00201460008066078 -0.000638 0.002019
rs9540729 -0.0195522233104744 0.00355789131490793 0.001854 0.001871 0.00137051454474363 0.00193049366442899 0.001854 0.001871
rs993700 -0.0259279909689629 0.00429163160110854 -0.003427 0.002248 -4.55572526810441e-05 0.00232483381565831 -0.003427 0.002248
