SNP beta.exposure.x se.exposure.x beta.outcome.x se.outcome.x beta.exposure.y se.exposure.y beta.outcome.y se.outcome.y
rs11594623 0.0270090747742326 0.0041626381416524 -0.0041 0.002148 0.0056 0.0022 0.0041 0.002148
rs1160685 0.020772436428493 0.00358893039059423 -0.001235 0.001855 6e-04 0.0017 0.001235 0.001855
rs11658881 0.0201357214327675 0.00361066336779864 0.000387 0.00187 -0.004 0.0017 -0.000387 0.00187
rs11678980 0.0203418465799605 0.00356819593409352 -0.002519 0.001917 0.0084 0.002 -0.002519 0.001917
rs11712680 -0.0270476240432524 0.00457842819835389 0.000816 0.002375 -0.0072 0.0022 -0.000816 0.002375
rs117143374 0.0292896903222678 0.00526908907209351 -0.004383 0.00268 -0.0146 0.0028 0.004383 0.00268
rs11716779 0.0219898669573908 0.00402823195017628 -0.005045 0.002148 0.0123 0.0019 0.005045 0.002148
rs11721059 0.0199356867182187 0.00356335451016015 -0.001672 0.001867 0.003 0.0017 -0.001672 0.001867
rs11768481 -0.0232016673678623 0.00376380745301786 0.001756 0.001961 -0.0062 0.002 0.001756 0.001961
rs117695734 -0.0551772756302046 0.00881286708017 0.011168 0.005071 -0.0028 0.0053 -0.011168 0.005071
rs11872397 -0.0247725406457757 0.00409477465918092 0.009605 0.002136 0.0026 0.0022 0.009605 0.002136
rs11873164 -0.0281424962795397 0.0049517801685124 -0.001499 0.00252 -0.0023 0.0026 -0.001499 0.00252
rs12027999 -0.0330855002964445 0.00533914965204459 0.004386 0.002795 0.0023 0.0029 -0.004386 0.002795
rs12042107 -0.0222833764663073 0.00356819593409352 -0.003696 0.00185 -0.0107 0.0019 0.003696 0.00185
rs12112638 -0.0245259680994854 0.00404298611398216 0.005776 0.002085 0.0135 0.0021 -0.005776 0.002085
rs12186738 -0.0332644351638424 0.00502051065741958 0.001515 0.002623 -0.0085 0.0027 0.001515 0.002623
rs12333760 -0.0290466837454973 0.0048012687206787 -0.007352 0.002485 -0.0175 0.0024 0.007352 0.002485
rs12356821 0.0393700355945343 0.00504910053010178 -0.012232 0.002623 0.0101 0.0024 -0.012232 0.002623
rs12441907 -0.0292050638015571 0.00452262034266214 -0.000848 0.002357 -0.0049 0.0022 -0.000848 0.002357
rs12474587 0.0276328620164367 0.00358234481029148 -0.004617 0.001866 -0.0033 0.0017 -0.004617 0.001866
rs12545053 0.0202807978238853 0.00363667793165178 -0.001071 0.001888 -0.0036 0.0017 0.001071 0.001888
rs12632110 -0.0233768243046966 0.00375292296589672 -0.002626 0.002063 -0.0172 0.0018 0.002626 0.002063
rs12662631 0.0209986399155672 0.00383380958622819 0.000203 0.001996 0.0056 0.0018 0.000203 0.001996
rs12923427 -0.0239086627298819 0.00437239804530611 0.001019 0.002241 -0.0065 0.002 0.001019 0.002241
rs13030994 0.036092466377408 0.00355629638428205 -0.007354 0.001845 0.0013 0.0019 -0.007354 0.001845
rs13136052 -0.0198097007760779 0.00358697207728253 -0.000796 0.001889 6e-04 0.0019 -0.000796 0.001889
rs13261666 -0.0268945748386775 0.00355604025615263 -5.9e-05 0.001842 -0.0053 0.0017 -5.9e-05 0.001842
rs1343432 0.0234447333974563 0.00417724570940657 -0.003349 0.002139 0.0153 0.0022 -0.003349 0.002139
rs134529 -0.0199839528321729 0.00366077691353738 0.012702 0.001909 -0.0047 0.0017 -0.012702 0.001909
rs1355334 0.0244176044443055 0.00377221156810223 -0.001082 0.001966 0.0136 0.0018 -0.001082 0.001966
rs1385108 0.0246616993390394 0.00415672857562255 -0.001959 0.002157 -5e-04 0.0022 -0.001959 0.002157
rs1435741 0.0294151238128526 0.00359095051725429 0.00193 0.001864 -0.0067 0.0017 0.00193 0.001864
rs1445649 0.0239932341418356 0.00356483711793006 0.000525 0.001851 0.0053 0.0017 -0.000525 0.001851
rs1518393 0.0205357436417922 0.00365893889953371 -0.002284 0.001907 -0.0029 0.002 0.002284 0.001907
rs1555445 0.0225547968430225 0.00382339614270885 0.003321 0.00202 0.0035 0.0018 -0.003321 0.00202
rs1565735 -0.0376180342371462 0.00446129865085708 -0.002639 0.002316 0.0013 0.0021 -0.002639 0.002316
rs17234745 -0.0285620257898205 0.00504910053010178 -0.00551 0.002592 -0.0055 0.0024 0.00551 0.002592
rs17534089 -0.0322634074908758 0.00518626556041132 0.00049 0.002692 -0.006 0.0025 -0.00049 0.002692
rs1899896 0.0264481246881374 0.00388690913511059 -0.000822 0.00202 0.0094 0.0019 -0.000822 0.00202
rs1971318 0.0285074215505192 0.00492533227444622 -0.004839 0.002539 0.0089 0.0026 -0.004839 0.002539
rs2046850 -0.0248138529358474 0.00447842201706439 -0.00348 0.002333 0.0022 0.002 -0.00348 0.002333
rs2050586 -0.0205466601064923 0.00370827598744739 -0.001032 0.001925 -0.0044 0.002 -0.001032 0.001925
rs2107300 -0.0272010365504313 0.00492533227444622 0.00169 0.002559 -0.0025 0.0023 -0.00169 0.002559
rs2186122 0.0260572863256767 0.00358601600776158 -0.000736 0.001864 0.0124 0.0017 0.000736 0.001864
rs222449 -0.0253208232805482 0.00442796261888848 0.00369 0.002309 -0.006 0.0021 -0.00369 0.002309
rs2276825 0.0232182222507148 0.00415672857562255 -0.013034 0.002201 0.0153 0.002 0.013034 0.002201
rs2344508 -0.0219720098837396 0.00358323971714277 0.001072 0.001854 -0.0193 0.0016 0.001072 0.001854
rs2378662 0.0209481549927184 0.0035664507489796 -0.003707 0.001859 0.0065 0.0017 -0.003707 0.001859
rs240963 -0.0410443522424762 0.0048371233000107 0.00831 0.002516 -0.0115 0.0026 -0.00831 0.002516
rs2631024 -0.0229644553809509 0.00402823195017628 -0.010015 0.002107 -0.0052 0.0022 0.010015 0.002107
rs266047 -0.0305098439360886 0.0037385472299354 0.000574 0.001849 -0.0102 0.0019 0.000574 0.001849
rs27003 0.0242168129229232 0.00383380958622819 0.001806 0.00201 0.0045 0.0018 -0.001806 0.00201
rs28372104 0.0237124469252186 0.00389830226103797 -0.014381 0.002027 -3e-04 0.0021 0.014381 0.002027
rs292071 0.0235821988549303 0.00400909407996469 0.001305 0.002078 0.0074 0.0019 -0.001305 0.002078
rs3001723 0.0335117979569998 0.00389830226103797 -0.005513 0.002009 0.001 0.0018 -0.005513 0.002009
rs301805 0.021467915176492 0.00361328749427589 0.003559 0.001889 0.0079 0.0018 -0.003559 0.001889
rs35702515 0.0252441728437111 0.00423093298129663 0.003471 0.002232 0.0011 0.0023 0.003471 0.002232
rs3800227 0.0228121191646138 0.00405809388433384 -0.001995 0.00211 0.0149 0.0019 0.001995 0.00211
rs3904512 -0.0211588854183522 0.0035765044073267 0.001816 0.001863 0.0029 0.0017 0.001816 0.001863
rs4044321 -0.0278416954894971 0.00371057728611977 0.002868 0.001933 -0.0031 0.0019 -0.002868 0.001933
rs4236259 -0.0247689190675964 0.00355660950494466 0.00271 0.001948 0.001 0.0019 -0.00271 0.001948
rs4275621 -0.0217330128147681 0.0036683129404749 0.001453 0.001904 -0.0079 0.0019 -0.001453 0.001904
rs4523689 -0.0206091006590057 0.00364320870753476 -0.003924 0.001909 0.0025 0.0019 0.003924 0.001909
rs4543592 0.0219314324929169 0.00356243865360826 -0.000131 0.001857 -0.003 0.0017 0.000131 0.001857
rs4549681 -0.0236966327871474 0.00373743468785647 0.002106 0.001846 0.0036 0.0019 -0.002106 0.001846
rs4571506 -0.0275746638599439 0.00356880699487212 -0.001291 0.00185 -0.0068 0.0019 -0.001291 0.00185
rs4674993 -0.0252122101883179 0.00443618509086005 -0.002343 0.002309 -0.0016 0.0021 0.002343 0.002309
rs4759228 -0.0216913082292544 0.00393413223853498 -0.003171 0.002042 -0.015 0.0019 -0.003171 0.002042
rs4785836 -0.020470446994321 0.00365893889953371 -0.002434 0.001902 -0.002 0.002 0.002434 0.001902
rs56820925 -0.0218638186698424 0.00387714869146327 -0.002361 0.001924 0.0088 0.002 -0.002361 0.001924
rs585282 0.0208986579175872 0.00370599506984915 -0.005788 0.001928 -0.0095 0.0018 -0.005788 0.001928
rs6050446 0.0583074883490012 0.0103074051013836 -0.002051 0.00534 0.0346 0.0047 0.002051 0.00534
rs61774463 -0.0235753524586583 0.00418065793154199 0.005756 0.002175 -0.0052 0.0022 0.005756 0.002175
rs62098013 0.0203386976796227 0.00369489266314749 -0.004918 0.001944 9e-04 0.002 -0.004918 0.001944
rs62262675 0.0263085437352356 0.00473279364762131 0.001773 0.002495 0.0162 0.0025 -0.001773 0.002495
rs6265 -0.031786296257863 0.00457842819835389 0.015272 0.002362 -0.0413 0.0021 0.015272 0.002362
rs6433897 0.0224482661870905 0.00405809388433384 0.01143 0.002101 0.0042 0.0019 -0.01143 0.002101
rs6508144 -0.0206935185481786 0.00358601600776158 -0.001462 0.001873 -0.0016 0.0017 0.001462 0.001873
rs6669839 0.0260041224560857 0.00439549894684844 -0.002348 0.00228 0.0129 0.0021 -0.002348 0.00228
rs6728726 0.0354485928265864 0.0047327936476213 -0.005586 0.002466 0.0577 0.0022 0.005586 0.002466
rs6788098 -0.0313460520986129 0.00368904754309202 0.00357 0.001903 -0.0139 0.0017 -0.00357 0.001903
rs6893752 -0.0240995341718086 0.00407356476845586 0.006661 0.002107 0.0028 0.002 -0.006661 0.002107
rs6948707 0.0224655592873339 0.00360198943206491 0.004333 0.001957 0.0075 0.0019 -0.004333 0.001957
rs7024924 0.0257703252557679 0.00468939081524967 0.003258 0.002414 0.0033 0.0022 -0.003258 0.002414
rs7197072 -0.0247672136264165 0.00416859590363882 0.000191 0.002339 -0.0055 0.0023 0.000191 0.002339
rs7224742 -0.0207098819916641 0.00365531751994394 0.000405 0.001908 0.0019 0.002 0.000405 0.001908
rs73138150 -0.0234393737491622 0.00381746732931954 -0.000478 0.001994 -0.0157 0.002 0.000478 0.001994
rs7322872 -0.0255712841733052 0.00433473863465867 0.003577 0.002278 -0.0096 0.0023 0.003577 0.002278
rs7555507 -0.0241444396950049 0.00355604025615263 0.00046 0.001846 0.0011 0.0019 0.00046 0.001846
rs7585579 0.022399646203376 0.00372810004129534 0.000463 0.001857 8e-04 0.0017 -0.000463 0.001857
rs76214862 -0.0249903162581497 0.00454745364554227 0.003791 0.002361 -0.0062 0.0024 -0.003791 0.002361
rs76608582 -0.0495574666847922 0.00825957778079869 0.008243 0.004847 -0.0186 0.0048 0.008243 0.004847
rs7901883 -0.0245289237463764 0.00425066008000902 -0.005809 0.002208 0.0022 0.002 -0.005809 0.002208
rs7921378 -0.0254600844384457 0.00355815496982807 -0.00765 0.001846 0.0037 0.0017 -0.00765 0.001846
rs7929518 0.0242376885051666 0.00428465847557264 -0.000506 0.00221 8e-04 0.002 0.000506 0.00221
rs7938812 0.0437914012665916 0.00363667793165178 -0.002606 0.001891 -0.0078 0.0017 0.002606 0.001891
rs7969559 -0.0243756057706745 0.00395945865508843 0.011925 0.002053 -0.0131 0.0019 -0.011925 0.002053
rs8039513 0.0263852744231818 0.00453170641373137 0.002651 0.002369 0.0065 0.0021 -0.002651 0.002369
rs846799 -0.0209451573233042 0.00355564905612407 0.001515 0.00185 -0.0106 0.0019 -0.001515 0.00185
rs9401770 0.0277306573995193 0.00398600174528558 -0.002793 0.002071 -0.0074 0.0022 -0.002793 0.002071
rs9423279 -0.0205131691957097 0.00370827598744739 -0.00199 0.001987 0.0029 0.002 0.00199 0.001987
rs9540729 -0.0195522233104744 0.00355789131490793 0.000731 0.001845 -0.0073 0.0017 -0.000731 0.001845
rs993700 -0.0259279909689629 0.00429163160110854 0.001985 0.002208 -0.0114 0.002 -0.001985 0.002208
