SNP beta.exposure.x se.exposure.x beta.outcome.x se.outcome.x beta.exposure.y se.exposure.y beta.outcome.y se.outcome.y
rs13106038 0.00888362 0.00148411 -0.000972 0.002125 -0.00239677942801759 0.00206281929094326 0.000972 0.002125
rs13153393 -0.0137451 0.00217329 0.004074 0.003109 -0.00144442074421291 0.0030587310056019 -0.004074 0.003109
rs13178466 0.00770147 0.00141073 0.00065 0.002016 -0.000885509663655136 0.00196055134855648 -0.00065 0.002016
rs13268671 0.00778402 0.00140191 0.002813 0.002013 0.0016711401149822 0.00196130237409249 -0.002813 0.002013
rs136233 -0.00995614 0.00176918 0.00652 0.002537 -0.000813883375891521 0.00245395070994542 -0.00652 0.002537
rs1363374 0.00826725 0.0014241 -0.00094 0.002038 0.00341056484798888 0.00197238057803114 0.00094 0.002038
rs147412694 -0.0115726 0.00194865 0.005946 0.002793 -0.00852503576435833 0.00277172820634542 -0.005946 0.002793
rs17309874 -0.0112899 0.00158234 -0.008838 0.002264 -0.00246180018588556 0.00220190102506469 0.008838 0.002264
rs17314832 0.00852358 0.0014456 0.000214 0.002069 -0.00130398440508859 0.00201209162003495 -0.000214 0.002069
rs17553262 -0.0127323 0.00218148 -0.003462 0.003134 -0.00139499596983042 0.0030587310056019 0.003462 0.003134
rs17576594 0.0109502 0.00155159 -0.004148 0.002221 0.00161563841653599 0.00214372959399269 0.004148 0.002221
rs17733784 0.00841894 0.00143622 -0.000825 0.002063 0.00196333842268902 0.00198937056331901 0.000825 0.002063
rs1922018 0.0100328 0.00143771 -8e-04 0.002061 0.00397759389464976 0.00200134468660986 8e-04 0.002061
rs1931262 -0.00764277 0.00138589 -0.000465 0.001983 0.0028869763058352 0.00193326232685034 0.000465 0.001983
rs202645 -0.0101598 0.00172497 0.026472 0.002475 -0.0108795939065524 0.00242067787301932 -0.026472 0.002475
rs2062882 -0.0081103 0.00141998 0.002839 0.002032 0.000108511805295897 0.00195842886312308 -0.002839 0.002032
rs2080870 0.00863309 0.00158257 -0.000948 0.002261 0.00548135445803866 0.00221029544781041 0.000948 0.002261
rs2244524 0.00893847 0.00139794 0.005254 0.002002 0.00227477427389252 0.001936416456653 -0.005254 0.002002
rs2254710 0.00899636 0.00163085 0.004006 0.00233 0.0015297000689941 0.00225541970502771 -0.004006 0.00233
rs2401924 0.0105718 0.00138906 -0.00166 0.001986 0.00263862665747756 0.00192955491218008 0.00166 0.001986
rs2675638 0.00849857 0.00140017 -0.000439 0.002005 0.00175680604879616 0.00195442107767743 0.000439 0.002005
rs2838834 -0.00936489 0.00151488 -0.002162 0.002168 -0.000734333900159042 0.00211106153416114 0.002162 0.002168
rs28635466 0.00844234 0.00150481 -0.008447 0.002155 -0.00663870194737396 0.00211312211203986 0.008447 0.002155
rs2867112 0.0147832 0.00188747 0.002835 0.002703 0.00721958654600011 0.00260514389735685 -0.002835 0.002703
rs2880449 -0.00772692 0.00139172 0.005211 0.001991 -0.00089455464240775 0.00192924615745676 -0.005211 0.001991
rs2890772 -0.0136979 0.00140672 0.002563 0.002012 -0.00293327629076417 0.00196426709000547 -0.002563 0.002012
rs2894808 -0.0152983 0.0025912 -0.004304 0.003707 0.000405701290083912 0.00357200068551855 0.004304 0.003707
rs3025383 0.0126539 0.00180169 0.002218 0.002585 -4.11003239185116e-05 0.00247394877851573 -0.002218 0.002585
rs317021 -0.011567 0.00179087 0.001129 0.002566 -0.00597396244303185 0.00250002547345183 -0.001129 0.002566
rs326341 0.00943522 0.00139247 0.000689 0.001989 0.00103179245058687 0.00193272433943353 -0.000689 0.001989
rs329120 0.00965704 0.00140509 0.007446 0.00201 -8.94206947274051e-05 0.00195131953468511 -0.007446 0.00201
rs348829 -0.00836241 0.00146235 0.007012 0.002095 -0.00104931302737467 0.00204222270976527 -0.007012 0.002095
rs35120974 -0.00844791 0.00140937 0.003168 0.002015 -0.0028040434027352 0.00195842886312308 -0.003168 0.002015
rs35169606 0.00877627 0.00144385 0.002968 0.002072 -0.00385894111308884 0.00198745578762611 -0.002968 0.002072
rs35175834 -0.0164032 0.00169847 -0.002282 0.002434 -0.00898700633582041 0.00235200705431911 0.002282 0.002434
rs35264168 0.0165979 0.00267566 -0.002021 0.003831 0.00631903220932123 0.00354353730379807 0.002021 0.003831
rs35343344 0.00918144 0.00159594 -0.003522 0.002289 0.000402813031093021 0.00219101404489371 0.003522 0.002289
rs35891966 0.0155949 0.00269184 0.007589 0.003859 0.0161075373357679 0.0037756649878099 -0.007589 0.003859
rs359243 -0.00871975 0.00142539 -0.001257 0.002034 -0.00319866377262185 0.00197238057803114 0.001257 0.002034
rs369230 -0.00908882 0.001511 0.002608 0.002169 -0.00454828831229681 0.00209130519407181 -0.002608 0.002169
rs3742365 -0.0107929 0.0014159 -0.004418 0.00203 -0.00570888147226042 0.00196275388095419 0.004418 0.00203
rs3769949 -0.00825646 0.00138563 -0.001041 0.001978 0.00072933181044313 0.00193544566641267 0.001041 0.001978
rs3811038 -0.00954466 0.00155745 -0.001583 0.002227 -0.00806716745805918 0.00214838205320911 0.001583 0.002227
rs3896224 0.00962696 0.00141792 -0.000256 0.002034 0.00200840330243918 0.00202775939911064 0.000256 0.002034
rs3905052 -0.00973167 0.00165516 0.003171 0.002366 -0.00251321885431569 0.00233346512532547 -0.003171 0.002366
rs421983 0.00870743 0.00138561 -0.001238 0.001978 0.00837752244928594 0.00193729071511785 0.001238 0.001978
rs4391802 0.0103191 0.00152789 -0.001164 0.002185 0.00466703607258664 0.00213020077803835 0.001164 0.002185
rs4473348 -0.0104317 0.00159675 -0.000379 0.002278 -0.00442885979394275 0.0022397706698008 0.000379 0.002278
rs4543592 -0.00866243 0.0013891 0.001925 0.001992 -0.000906528070107336 0.00193272433943353 -0.001925 0.001992
rs4571506 0.00787701 0.00139172 -0.000362 0.001993 -0.00795783915094062 0.00193576130540252 0.000362 0.001993
rs4671357 -0.00944175 0.00138991 -0.000245 0.001986 0.000521814056714926 0.00192999900691514 0.000245 0.001986
rs4731925 -0.00829239 0.00149022 0.001479 0.002131 0.00352736827200256 0.00208943263736374 -0.001479 0.002131
rs4814873 0.00971214 0.00163637 -0.00154 0.002349 0.00127863315412998 0.00228181871174063 0.00154 0.002349
rs4949465 -0.0116055 0.00205788 0.004322 0.002938 -0.00205151727688161 0.00283677136426674 -0.004322 0.002938
rs4957528 -0.0101225 0.00172212 -0.00094 0.002473 -0.000667067591576553 0.00238086632985961 0.00094 0.002473
rs530916 -0.00782281 0.00139461 0.002623 0.001997 -0.0109666863761417 0.00194474141846021 -0.002623 0.001997
rs549845 0.0112613 0.00150857 0.002225 0.002155 0.00295225636634821 0.00210875454739158 -0.002225 0.002155
rs56059523 -0.0127015 0.00212176 -0.000235 0.003026 -0.00779275023363004 0.00293700325112559 0.000235 0.003026
rs57611503 0.00774344 0.00141026 -0.013087 0.002021 -0.00488988028959054 0.00193289490008373 0.013087 0.002021
rs6011779 0.0191152 0.00176364 -0.001684 0.002539 0.00331056050209806 0.00245395070994542 0.001684 0.002539
rs6050215 -0.0262369 0.00400416 -0.003758 0.005761 -0.0177751850264589 0.0055656263210508 0.003758 0.005761
rs6057527 0.0103484 0.00163055 -0.005473 0.002345 0.00271379724125216 0.00224595457733315 0.005473 0.002345
rs6088250 -0.00909014 0.00155466 0.001439 0.002234 -0.00234833811164237 0.00214372959399269 -0.001439 0.002234
rs60952428 0.0134109 0.00241933 0.002016 0.003468 0.00306390951827734 0.00343415111631486 -0.002016 0.003468
rs6119897 -0.0128038 0.00162704 0.015397 0.002328 -0.00611704698850291 0.00222769712127381 -0.015397 0.002328
rs61796681 -0.0134163 0.00244752 0.00402 0.003499 -0.00208385023935939 0.00341202408620175 -0.00402 0.003499
rs62012628 0.0090218 0.00154489 -0.002192 0.002214 -0.00227280503474774 0.00211940162309506 0.002192 0.002214
rs62098013 -0.00856663 0.00145676 0.000734 0.002089 0.00448926604333818 0.00200365749273201 -0.000734 0.002089
rs62107261 0.0210428 0.0032387 0.000569 0.004661 0.0173086439900444 0.00460949649389618 -0.000569 0.004661
rs62132337 0.0219563 0.00395048 0.000582 0.005649 0.0214113919658318 0.0055656263210508 -0.000582 0.005649
rs62155874 -0.0169073 0.00208546 -0.001937 0.002977 -0.00158155867893198 0.00292680564505425 0.001937 0.002977
rs62175972 0.0217461 0.00385678 -0.016166 0.005511 -0.003361929349999 0.0052633045597037 0.016166 0.005511
rs62261746 0.00830689 0.00151541 -0.003908 0.002168 0.00479862589295672 0.00210839517281279 0.003908 0.002168
rs624833 0.00928567 0.00150361 0.003564 0.002154 0.0058690373833004 0.00208943263736374 -0.003564 0.002154
rs6562474 0.00836914 0.0014611 -0.00128 0.002095 0.00474907728689654 0.00201587103999608 0.00128 0.002095
rs6598539 -0.00815056 0.00138941 0.003731 0.001991 -0.00500237835566269 0.00192970934514154 -0.003731 0.001991
rs6665841 0.0105825 0.00165022 -0.004136 0.002357 0.00447813638547835 0.00231869112836938 0.004136 0.002357
rs6692614 -0.00781565 0.00140722 -0.000125 0.00201 -0.00248963165050575 0.00195603935858808 0.000125 0.00201
rs6741228 0.00793282 0.00140363 -0.004134 0.002002 8.95006834459903e-05 0.00194843141885486 0.004134 0.002002
rs67596067 -0.00887666 0.00145843 -0.003652 0.002085 -0.000450249579351708 0.00202782211986785 0.003652 0.002085
rs6778080 0.0111141 0.00156621 -0.017533 0.002311 0.00675315882952225 0.00219101404489371 0.017533 0.002311
rs6779302 -0.00875253 0.0014392 0.0082 0.002054 -0.00416953618109488 0.00199684567571665 -0.0082 0.002054
rs6796790 0.0101069 0.00163574 -0.026671 0.002442 0.00615158256892305 0.0022830664249183 0.026671 0.002442
rs6935954 0.0095817 0.00140192 0.006998 0.002013 0.000775898004361995 0.00195818991091674 -0.006998 0.002013
rs6962772 0.011064 0.00191645 -0.004542 0.002741 0.0105947599115521 0.00266540112144343 0.004542 0.002741
rs7039819 0.00873433 0.00140501 -0.002005 0.00201 -0.00764839730641648 0.00194899210310713 0.002005 0.00201
rs71367545 -0.0103197 0.0017038 0.001863 0.002446 0.0026297528146965 0.00238086632985961 -0.001863 0.002446
rs71532325 0.0083377 0.00149168 -0.006411 0.002135 -0.00172528839386662 0.0020562474240143 0.006411 0.002135
rs7155595 -0.00885162 0.00148508 -0.001764 0.002125 -0.00428371171467479 0.0020562474240143 0.001764 0.002125
rs71627581 0.0132566 0.00219871 0.005797 0.003146 0.00813024098972402 0.00307074964131358 -0.005797 0.003146
rs72678864 0.0123829 0.0018387 0.004471 0.00264 0.00388951614898787 0.00259879229104232 -0.004471 0.00264
rs7297175 -0.00811649 0.0013992 0.022737 0.001999 0.0033701223941783 0.00194899210310713 -0.022737 0.001999
rs732083 0.00834823 0.00147311 -0.000301 0.002107 -0.00531382244260119 0.00204832802296701 0.000301 0.002107
rs73220544 -0.0108189 0.0019126 -0.000542 0.002739 -0.00295591122329116 0.00259250564274716 0.000542 0.002739
rs7333559 0.01074 0.00170716 -0.002799 0.002452 -0.00274757189905296 0.00235602346632449 0.002799 0.002452
rs74086911 0.0148021 0.00264197 -0.001738 0.003774 0.00988135382437986 0.00370579721085963 0.001738 0.003774
rs74640750 -0.0113294 0.00203844 0.018165 0.002906 -0.00195367347807938 0.00284067409255398 -0.018165 0.002906
rs75120545 0.0267447 0.00430392 -0.000874 0.00612 0.032786212236549 0.00567306830354155 0.000874 0.00612
rs7528604 0.00965269 0.00140141 -0.006491 0.002 0.0076394395020664 0.00195306087750084 0.006491 0.002
rs7553348 0.00963399 0.00139643 0.001277 0.001998 0.00726353717675677 0.0019482324089517 -0.001277 0.001998
rs7569203 -0.0107595 0.0015002 0.000892 0.002137 -0.0146709483838016 0.00204832802296701 -0.000892 0.002137
rs75742406 0.00961948 0.00158486 -0.002653 0.002265 0.00106180844378308 0.00218569809203601 0.002653 0.002265
rs7588808 -0.0095114 0.00143542 0.008915 0.002048 -0.00317972176254388 0.00198732610158993 -0.008915 0.002048
rs762995 0.00793375 0.0013893 -0.007768 0.00199 0.00377007636919565 0.00193146863393532 0.007768 0.00199
rs76608582 0.0216317 0.00344003 0.005647 0.004937 0.00228091216107641 0.00450804848236144 -0.005647 0.004937
rs7687139 0.00785173 0.00143703 -0.00211 0.002065 0.0054195620525729 0.00197238057803114 0.00211 0.002065
rs77653640 -0.00971124 0.00175811 0.013167 0.002522 -0.000324348649432606 0.00245888076572318 -0.013167 0.002522
rs7766610 0.0125839 0.00179283 0.002496 0.00256 0.00547623897441998 0.00246887919770841 -0.002496 0.00256
rs77941694 -0.0113711 0.00183091 0.009089 0.00268 -0.00625991771793652 0.00256201376758251 -0.009089 0.00268
rs7807019 -0.0104211 0.00139062 0.000172 0.001989 -0.00140969685891366 0.00193272433943353 -0.000172 0.001989
rs78526269 0.0101929 0.00168535 -0.000101 0.00241 0.00777442387331546 0.00234407699536081 0.000101 0.00241
rs8042134 -0.00994136 0.0014011 -0.002808 0.002017 -0.00219006391329384 0.00193576130540252 0.002808 0.002017
rs8042849 0.0192164 0.00146183 -0.000371 0.002092 -0.00155285899785888 0.00202508548036233 0.000371 0.002092
rs812887 0.00824801 0.00141024 0.005944 0.002013 0.00221907154759688 0.00195378355528308 -0.005944 0.002013
rs860326 0.00833808 0.0014023 0.000574 0.002009 0.00404056720319496 0.00194627273763612 -0.000574 0.002009
rs8614 -0.0114612 0.00179679 0.002906 0.002581 0.00485668360286517 0.00249471079633401 -0.002906 0.002581
rs889398 0.0092407 0.00141367 0.002724 0.002028 0.00216404337657079 0.00195923281566207 -0.002724 0.002028
rs909334 0.00965036 0.00160423 -0.001888 0.002303 -0.00123458664840633 0.00224285016723895 0.001888 0.002303
rs9277988 -0.00978362 0.00174236 -0.01053 0.002496 -0.00339065506541816 0.00258535024983637 0.01053 0.002496
rs9435340 0.00834773 0.00146424 0.001903 0.002089 0.00173231229179668 0.00204439102098183 -0.001903 0.002089
rs9554663 -0.00928263 0.00159298 0.007168 0.00228 -0.00729374521371396 0.00219914692639452 -0.007168 0.00228
rs9842947 -0.00877189 0.00148073 -0.003271 0.002114 -0.00401264308114323 0.00206115630230832 0.003271 0.002114
rs986391 0.0111388 0.0014379 0.002464 0.002057 0.00703535969993109 0.00200601303620286 -0.002464 0.002057
rs9889262 -0.00793678 0.00144499 -0.028459 0.002067 -0.000288960128900938 0.0020084117321212 0.028459 0.002067
rs9919670 -0.0152438 0.00142114 -0.001683 0.002032 -0.00665664345674884 0.00197152764062379 0.001683 0.002032
