SNP beta.exposure.x se.exposure.x beta.outcome.x se.outcome.x beta.exposure.y se.exposure.y beta.outcome.y se.outcome.y
rs13016665 -0.00848745 0.0014118 0.00012 0.001879 -0.007862027174789 0.00194733530844186 -0.00012 0.001879
rs13106038 0.00888362 0.00148411 -0.000648 0.001974 -0.00239677942801759 0.00206281929094326 0.000648 0.001974
rs13153393 -0.0137451 0.00217329 0.00238 0.0029 -0.00144442074421291 0.0030587310056019 -0.00238 0.0029
rs13178466 0.00770147 0.00141073 0.001234 0.001874 -0.000885509663655136 0.00196055134855648 -0.001234 0.001874
rs13268671 0.00778402 0.00140191 -0.000202 0.001869 0.0016711401149822 0.00196130237409249 0.000202 0.001869
rs136233 -0.00995614 0.00176918 0.001903 0.002358 -0.000813883375891521 0.00245395070994542 -0.001903 0.002358
rs1363374 0.00826725 0.0014241 -0.003129 0.001894 0.00341056484798888 0.00197238057803114 0.003129 0.001894
rs147412694 -0.0115726 0.00194865 0.004313 0.002605 -0.00852503576435833 0.00277172820634542 -0.004313 0.002605
rs17309874 -0.0112899 0.00158234 0.010832 0.002101 -0.00246180018588556 0.00220190102506469 -0.010832 0.002101
rs17314832 0.00852358 0.0014456 -0.001505 0.001915 -0.00130398440508859 0.00201209162003495 0.001505 0.001915
rs17553262 -0.0127323 0.00218148 0.003349 0.002919 -0.00139499596983042 0.0030587310056019 -0.003349 0.002919
rs17576594 0.0109502 0.00155159 0.002637 0.00206 0.00161563841653599 0.00214372959399269 -0.002637 0.00206
rs17733784 0.00841894 0.00143622 0.004696 0.001913 0.00196333842268902 0.00198937056331901 -0.004696 0.001913
rs1922018 0.0100328 0.00143771 0.001707 0.001941 0.00397759389464976 0.00200134468660986 -0.001707 0.001941
rs1931262 -0.00764277 0.00138589 -0.000534 0.001844 0.0028869763058352 0.00193326232685034 0.000534 0.001844
rs202645 -0.0101598 0.00172497 -0.004911 0.002311 -0.0108795939065524 0.00242067787301932 0.004911 0.002311
rs2062882 -0.0081103 0.00141998 -0.006838 0.001882 0.000108511805295897 0.00195842886312308 0.006838 0.001882
rs2080870 0.00863309 0.00158257 -0.007507 0.002103 0.00548135445803866 0.00221029544781041 0.007507 0.002103
rs2244524 0.00893847 0.00139794 -0.008924 0.001859 0.00227477427389252 0.001936416456653 0.008924 0.001859
rs2254710 0.00899636 0.00163085 -0.001538 0.002173 0.0015297000689941 0.00225541970502771 0.001538 0.002173
rs2401924 0.0105718 0.00138906 0.003063 0.001842 0.00263862665747756 0.00192955491218008 -0.003063 0.001842
rs2675638 0.00849857 0.00140017 0.000931 0.001864 0.00175680604879616 0.00195442107767743 -0.000931 0.001864
rs2838834 -0.00936489 0.00151488 -0.000806 0.002025 -0.000734333900159042 0.00211106153416114 0.000806 0.002025
rs28635466 0.00844234 0.00150481 0.007893 0.002004 -0.00663870194737396 0.00211312211203986 -0.007893 0.002004
rs2867112 0.0147832 0.00188747 -0.005664 0.002498 0.00721958654600011 0.00260514389735685 0.005664 0.002498
rs2880449 -0.00772692 0.00139172 -0.002173 0.001852 -0.00089455464240775 0.00192924615745676 0.002173 0.001852
rs2890772 -0.0136979 0.00140672 0.004973 0.001874 -0.00293327629076417 0.00196426709000547 -0.004973 0.001874
rs2894808 -0.0152983 0.0025912 0.007016 0.003418 0.000405701290083912 0.00357200068551855 -0.007016 0.003418
rs3025383 0.0126539 0.00180169 7.1e-05 0.00251 -4.11003239185116e-05 0.00247394877851573 -7.1e-05 0.00251
rs317021 -0.011567 0.00179087 0.002671 0.002387 -0.00597396244303185 0.00250002547345183 -0.002671 0.002387
rs326341 0.00943522 0.00139247 -0.002018 0.001846 0.00103179245058687 0.00193272433943353 0.002018 0.001846
rs329120 0.00965704 0.00140509 0.008732 0.001875 -8.94206947274051e-05 0.00195131953468511 -0.008732 0.001875
rs348829 -0.00836241 0.00146235 -0.002227 0.001946 -0.00104931302737467 0.00204222270976527 0.002227 0.001946
rs35120974 -0.00844791 0.00140937 -0.001578 0.001873 -0.0028040434027352 0.00195842886312308 0.001578 0.001873
rs35169606 0.00877627 0.00144385 -0.000161 0.001929 -0.00385894111308884 0.00198745578762611 0.000161 0.001929
rs35175834 -0.0164032 0.00169847 0.001216 0.002254 -0.00898700633582041 0.00235200705431911 -0.001216 0.002254
rs35264168 0.0165979 0.00267566 0.001517 0.003741 0.00631903220932123 0.00354353730379807 -0.001517 0.003741
rs35343344 0.00918144 0.00159594 0.002597 0.002229 0.000402813031093021 0.00219101404489371 -0.002597 0.002229
rs35891966 0.0155949 0.00269184 -0.002351 0.003661 0.0161075373357679 0.0037756649878099 0.002351 0.003661
rs359243 -0.00871975 0.00142539 -0.004314 0.001889 -0.00319866377262185 0.00197238057803114 0.004314 0.001889
rs369230 -0.00908882 0.001511 -0.00701 0.002111 -0.00454828831229681 0.00209130519407181 0.00701 0.002111
rs3742365 -0.0107929 0.0014159 -0.007888 0.001904 -0.00570888147226042 0.00196275388095419 0.007888 0.001904
rs3769949 -0.00825646 0.00138563 0.001894 0.001843 0.00072933181044313 0.00193544566641267 -0.001894 0.001843
rs3811038 -0.00954466 0.00155745 -0.001503 0.002076 -0.00806716745805918 0.00214838205320911 0.001503 0.002076
rs3896224 0.00962696 0.00141792 0.00042 0.001882 0.00200840330243918 0.00202775939911064 -0.00042 0.001882
rs3905052 -0.00973167 0.00165516 0.00407 0.002204 -0.00251321885431569 0.00233346512532547 -0.00407 0.002204
rs421983 0.00870743 0.00138561 -0.000628 0.001839 0.00837752244928594 0.00193729071511785 0.000628 0.001839
rs4391802 0.0103191 0.00152789 -0.004535 0.002022 0.00466703607258664 0.00213020077803835 0.004535 0.002022
rs4473348 -0.0104317 0.00159675 -0.010459 0.002123 -0.00442885979394275 0.0022397706698008 0.010459 0.002123
rs4543592 -0.00866243 0.0013891 -0.000447 0.001855 -0.000906528070107336 0.00193272433943353 0.000447 0.001855
rs4571506 0.00787701 0.00139172 0.001735 0.00185 -0.00795783915094062 0.00193576130540252 -0.001735 0.00185
rs4671357 -0.00944175 0.00138991 -0.001464 0.001844 0.000521814056714926 0.00192999900691514 0.001464 0.001844
rs4731925 -0.00829239 0.00149022 0.000192 0.001982 0.00352736827200256 0.00208943263736374 -0.000192 0.001982
rs4814873 0.00971214 0.00163637 -0.001726 0.002193 0.00127863315412998 0.00228181871174063 0.001726 0.002193
rs4949465 -0.0116055 0.00205788 0.003291 0.002852 -0.00205151727688161 0.00283677136426674 -0.003291 0.002852
rs4957528 -0.0101225 0.00172212 -0.005727 0.002293 -0.000667067591576553 0.00238086632985961 0.005727 0.002293
rs530916 -0.00782281 0.00139461 -0.002193 0.001856 -0.0109666863761417 0.00194474141846021 0.002193 0.001856
rs549845 0.0112613 0.00150857 -0.00551 0.002 0.00295225636634821 0.00210875454739158 0.00551 0.002
rs56059523 -0.0127015 0.00212176 0.005656 0.002835 -0.00779275023363004 0.00293700325112559 -0.005656 0.002835
rs57611503 0.00774344 0.00141026 -0.008439 0.001901 -0.00488988028959054 0.00193289490008373 0.008439 0.001901
rs6011779 0.0191152 0.00176364 -0.001102 0.00247 0.00331056050209806 0.00245395070994542 0.001102 0.00247
rs6050215 -0.0262369 0.00400416 -0.000304 0.005437 -0.0177751850264589 0.0055656263210508 0.000304 0.005437
rs6057527 0.0103484 0.00163055 -0.000372 0.002286 0.00271379724125216 0.00224595457733315 0.000372 0.002286
rs6088250 -0.00909014 0.00155466 4.4e-05 0.002075 -0.00234833811164237 0.00214372959399269 -4.4e-05 0.002075
rs60952428 0.0134109 0.00241933 -0.000436 0.003217 0.00306390951827734 0.00343415111631486 0.000436 0.003217
rs6119897 -0.0128038 0.00162704 -0.002012 0.002196 -0.00611704698850291 0.00222769712127381 0.002012 0.002196
rs61796681 -0.0134163 0.00244752 -0.002254 0.003263 -0.00208385023935939 0.00341202408620175 0.002254 0.003263
rs62012628 0.0090218 0.00154489 -0.004467 0.002064 -0.00227280503474774 0.00211940162309506 0.004467 0.002064
rs62098013 -0.00856663 0.00145676 0.005156 0.001941 0.00448926604333818 0.00200365749273201 -0.005156 0.001941
rs62107261 0.0210428 0.0032387 -0.023654 0.004388 0.0173086439900444 0.00460949649389618 0.023654 0.004388
rs62132337 0.0219563 0.00395048 0.011565 0.005312 0.0214113919658318 0.0055656263210508 -0.011565 0.005312
rs62155874 -0.0169073 0.00208546 -0.007548 0.002776 -0.00158155867893198 0.00292680564505425 0.007548 0.002776
rs62175972 0.0217461 0.00385678 -0.013276 0.005081 -0.003361929349999 0.0052633045597037 0.013276 0.005081
rs62261746 0.00830689 0.00151541 -0.001261 0.002021 0.00479862589295672 0.00210839517281279 0.001261 0.002021
rs624833 0.00928567 0.00150361 0.004286 0.001997 0.0058690373833004 0.00208943263736374 -0.004286 0.001997
rs6562474 0.00836914 0.0014611 0.001806 0.001949 0.00474907728689654 0.00201587103999608 -0.001806 0.001949
rs6598539 -0.00815056 0.00138941 -0.003298 0.00184 -0.00500237835566269 0.00192970934514154 0.003298 0.00184
rs6665841 0.0105825 0.00165022 -0.005477 0.002201 0.00447813638547835 0.00231869112836938 0.005477 0.002201
rs6692614 -0.00781565 0.00140722 0.001203 0.001868 -0.00248963165050575 0.00195603935858808 -0.001203 0.001868
rs6741228 0.00793282 0.00140363 -0.001376 0.001864 8.95006834459903e-05 0.00194843141885486 0.001376 0.001864
rs67596067 -0.00887666 0.00145843 -0.000333 0.001936 -0.000450249579351708 0.00202782211986785 0.000333 0.001936
rs6778080 0.0111141 0.00156621 0.007546 0.002146 0.00675315882952225 0.00219101404489371 -0.007546 0.002146
rs6779302 -0.00875253 0.0014392 -0.001855 0.001911 -0.00416953618109488 0.00199684567571665 0.001855 0.001911
rs6796790 0.0101069 0.00163574 0.009751 0.002254 0.00615158256892305 0.0022830664249183 -0.009751 0.002254
rs6935954 0.0095817 0.00140192 0.026792 0.001872 0.000775898004361995 0.00195818991091674 -0.026792 0.001872
rs6962772 0.011064 0.00191645 0.01053 0.002552 0.0105947599115521 0.00266540112144343 -0.01053 0.002552
rs7039819 0.00873433 0.00140501 0.000887 0.001866 -0.00764839730641648 0.00194899210310713 -0.000887 0.001866
rs71367545 -0.0103197 0.0017038 -0.004767 0.00228 0.0026297528146965 0.00238086632985961 0.004767 0.00228
rs71532325 0.0083377 0.00149168 0.00931 0.001976 -0.00172528839386662 0.0020562474240143 -0.00931 0.001976
rs7155595 -0.00885162 0.00148508 -0.000539 0.001978 -0.00428371171467479 0.0020562474240143 0.000539 0.001978
rs71627581 0.0132566 0.00219871 0.003212 0.002974 0.00813024098972402 0.00307074964131358 -0.003212 0.002974
rs72678864 0.0123829 0.0018387 -0.005084 0.002464 0.00388951614898787 0.00259879229104232 0.005084 0.002464
rs7297175 -0.00811649 0.0013992 -0.008671 0.001856 0.0033701223941783 0.00194899210310713 0.008671 0.001856
rs732083 0.00834823 0.00147311 0.015019 0.001961 -0.00531382244260119 0.00204832802296701 -0.015019 0.001961
rs73220544 -0.0108189 0.0019126 -0.002349 0.002537 -0.00295591122329116 0.00259250564274716 0.002349 0.002537
rs7333559 0.01074 0.00170716 -0.004734 0.002292 -0.00274757189905296 0.00235602346632449 0.004734 0.002292
rs74086911 0.0148021 0.00264197 -0.003674 0.003504 0.00988135382437986 0.00370579721085963 0.003674 0.003504
rs74640750 -0.0113294 0.00203844 0.014309 0.002721 -0.00195367347807938 0.00284067409255398 -0.014309 0.002721
rs75120545 0.0267447 0.00430392 0.011547 0.005722 0.032786212236549 0.00567306830354155 -0.011547 0.005722
rs7528604 0.00965269 0.00140141 9.1e-05 0.00185 0.0076394395020664 0.00195306087750084 -9.1e-05 0.00185
rs7553348 0.00963399 0.00139643 -0.001228 0.00186 0.00726353717675677 0.0019482324089517 0.001228 0.00186
rs7569203 -0.0107595 0.0015002 0.002571 0.001988 -0.0146709483838016 0.00204832802296701 -0.002571 0.001988
rs75742406 0.00961948 0.00158486 -0.002312 0.002112 0.00106180844378308 0.00218569809203601 0.002312 0.002112
rs7588808 -0.0095114 0.00143542 0.009734 0.001908 -0.00317972176254388 0.00198732610158993 -0.009734 0.001908
rs762995 0.00793375 0.0013893 0.004349 0.001858 0.00377007636919565 0.00193146863393532 -0.004349 0.001858
rs76608582 0.0216317 0.00344003 -0.015142 0.004841 0.00228091216107641 0.00450804848236144 0.015142 0.004841
rs7687139 0.00785173 0.00143703 -0.001866 0.001923 0.0054195620525729 0.00197238057803114 0.001866 0.001923
rs77653640 -0.00971124 0.00175811 -0.000339 0.002342 -0.000324348649432606 0.00245888076572318 0.000339 0.002342
rs7766610 0.0125839 0.00179283 -0.007103 0.00237 0.00547623897441998 0.00246887919770841 0.007103 0.00237
rs77941694 -0.0113711 0.00183091 -0.003461 0.002523 -0.00625991771793652 0.00256201376758251 0.003461 0.002523
rs7807019 -0.0104211 0.00139062 -0.000964 0.001846 -0.00140969685891366 0.00193272433943353 0.000964 0.001846
rs78526269 0.0101929 0.00168535 0.002464 0.002248 0.00777442387331546 0.00234407699536081 -0.002464 0.002248
rs8042134 -0.00994136 0.0014011 -0.00199 0.001882 -0.00219006391329384 0.00193576130540252 0.00199 0.001882
rs8042849 0.0192164 0.00146183 -0.000824 0.001934 -0.00155285899785888 0.00202508548036233 0.000824 0.001934
rs812887 0.00824801 0.00141024 -0.001995 0.001872 0.00221907154759688 0.00195378355528308 0.001995 0.001872
rs860326 0.00833808 0.0014023 0.000213 0.001864 0.00404056720319496 0.00194627273763612 -0.000213 0.001864
rs8614 -0.0114612 0.00179679 0.004656 0.002391 0.00485668360286517 0.00249471079633401 -0.004656 0.002391
rs889398 0.0092407 0.00141367 0.008607 0.001888 0.00216404337657079 0.00195923281566207 -0.008607 0.001888
rs909334 0.00965036 0.00160423 -0.000266 0.00224 -0.00123458664840633 0.00224285016723895 0.000266 0.00224
rs9277988 -0.00978362 0.00174236 0.005397 0.002316 -0.00339065506541816 0.00258535024983637 -0.005397 0.002316
rs9435340 0.00834773 0.00146424 -0.001638 0.001946 0.00173231229179668 0.00204439102098183 0.001638 0.001946
rs9554663 -0.00928263 0.00159298 -0.005311 0.00212 -0.00729374521371396 0.00219914692639452 0.005311 0.00212
rs9842947 -0.00877189 0.00148073 -0.002875 0.001973 -0.00401264308114323 0.00206115630230832 0.002875 0.001973
rs986391 0.0111388 0.0014379 -0.003038 0.001915 0.00703535969993109 0.00200601303620286 0.003038 0.001915
rs9889262 -0.00793678 0.00144499 -0.010955 0.001919 -0.000288960128900938 0.0020084117321212 0.010955 0.001919
rs9919670 -0.0152438 0.00142114 0.003068 0.001885 -0.00665664345674884 0.00197152764062379 -0.003068 0.001885
